FILENAME,SMILES
./ske_55_13_35.mol,O=[N+]([O-])c1cc2nc([N+](=O)[O-])n([N+](=O)[O-])n2n1
./ske_55_13_36.mol,O=[N+]([O-])c1cnn2c1nc([N+](=O)[O-])n2[N+](=O)[O-]
./ske_55_13_37.mol,Nc1nc2c([N+](=O)[O-])c([N+](=O)[O-])nn2[nH]1
./ske_55_13_38.mol,Nn1cnc2c([N+](=O)[O-])c([N+](=O)[O-])nn21
./ske_55_13_39.mol,Nc1c([N+](=O)[O-])nn2[nH]c([N+](=O)[O-])nc12
./ske_55_13_40.mol,Nn1c([N+](=O)[O-])nc2cc([N+](=O)[O-])nn21
./ske_55_13_41.mol,Nc1c([N+](=O)[O-])nn2c1ncn2[N+](=O)[O-]
./ske_55_13_42.mol,Nc1nc2cc([N+](=O)[O-])nn2n1[N+](=O)[O-]
./ske_55_13_43.mol,Nc1nn2[nH]c([N+](=O)[O-])nc2c1[N+](=O)[O-]
./ske_55_13_44.mol,Nn1c([N+](=O)[O-])nc2c([N+](=O)[O-])cnn21
./ske_55_13_45.mol,Nc1nn2c(ncn2[N+](=O)[O-])c1[N+](=O)[O-]
./ske_55_13_46.mol,Nc1nc2c([N+](=O)[O-])cnn2n1[N+](=O)[O-]
./ske_55_13_47.mol,Nc1cc2nc([N+](=O)[O-])n([N+](=O)[O-])n2n1
./ske_55_13_48.mol,Nc1cnn2c1nc([N+](=O)[O-])n2[N+](=O)[O-]
./ske_55_13_49.mol,Nc1nc2c(N)c([N+](=O)[O-])nn2[nH]1
./ske_55_13_50.mol,Nc1c([N+](=O)[O-])nn2c1ncn2N
./ske_55_13_51.mol,Nc1nc2cc([N+](=O)[O-])nn2n1N
./ske_55_13_52.mol,Nc1nc2c([N+](=O)[O-])c(N)nn2[nH]1
./ske_55_13_53.mol,Nc1nn2c(ncn2N)c1[N+](=O)[O-]
./ske_55_13_54.mol,Nc1nc2c([N+](=O)[O-])cnn2n1N
./ske_55_13_55.mol,Nc1nn2[nH]c([N+](=O)[O-])nc2c1N
./ske_55_13_56.mol,Nc1cc2nc([N+](=O)[O-])n(N)n2n1
./ske_55_13_57.mol,Nc1cnn2c1nc([N+](=O)[O-])n2N
./ske_55_13_58.mol,Nc1nn2c(ncn2[N+](=O)[O-])c1N
./ske_55_13_59.mol,Nc1cc2nc(N)n([N+](=O)[O-])n2n1
./ske_55_13_60.mol,Nc1cnn2c1nc(N)n2[N+](=O)[O-]
./ske_55_13_61.mol,Nc1nc2c(N)c(N)nn2[nH]1
./ske_55_13_62.mol,Nc1nn2c(ncn2N)c1N
./ske_55_13_63.mol,Nc1cc2nc(N)n(N)n2n1
./ske_55_13_64.mol,Nc1cnn2c1nc(N)n2N
./ske_55_13_65.mol,O=[N+]([O-])c1nn2c(nc([N+](=O)[O-])n2[N+](=O)[O-])c1[N+](=O)[O-]
./ske_55_13_66.mol,Nn1c([N+](=O)[O-])nc2c([N+](=O)[O-])c([N+](=O)[O-])nn21
./ske_55_13_67.mol,Nc1nc2c([N+](=O)[O-])c([N+](=O)[O-])nn2n1[N+](=O)[O-]
./ske_55_13_68.mol,Nc1c([N+](=O)[O-])nn2c1nc([N+](=O)[O-])n2[N+](=O)[O-]
./ske_55_13_69.mol,Nc1nn2c(nc([N+](=O)[O-])n2[N+](=O)[O-])c1[N+](=O)[O-]
./ske_55_13_70.mol,Nc1nc2c([N+](=O)[O-])c([N+](=O)[O-])nn2n1N
./ske_55_13_71.mol,Nc1c([N+](=O)[O-])nn2c1nc([N+](=O)[O-])n2N
./ske_55_13_72.mol,Nc1c([N+](=O)[O-])nn2c1nc(N)n2[N+](=O)[O-]
./ske_55_13_73.mol,Nc1nn2c(nc([N+](=O)[O-])n2N)c1[N+](=O)[O-]
./ske_55_13_74.mol,Nc1nn2c(nc(N)n2[N+](=O)[O-])c1[N+](=O)[O-]
./ske_55_13_75.mol,Nc1nn2c(nc([N+](=O)[O-])n2[N+](=O)[O-])c1N
./ske_55_13_76.mol,Nc1c([N+](=O)[O-])nn2c1nc(N)n2N
./ske_55_13_77.mol,Nc1nn2c(nc(N)n2N)c1[N+](=O)[O-]
./ske_55_13_78.mol,Nc1nn2c(nc([N+](=O)[O-])n2N)c1N
./ske_55_13_79.mol,Nc1nn2c(nc(N)n2[N+](=O)[O-])c1N
./ske_55_13_80.mol,Nc1nn2c(nc(N)n2N)c1N
