FILENAME,SMILES
./ske_56_2_52.mol,Nc1nn2ncnc(N)c2c1[N+](=O)[O-]
./ske_56_2_53.mol,Nc1ncc2c([N+](=O)[O-])c(N)nn2n1
./ske_56_2_54.mol,Nc1nc(N)c2c([N+](=O)[O-])cnn2n1
./ske_56_2_55.mol,Nc1nn2ncnc([N+](=O)[O-])c2c1N
./ske_56_2_56.mol,Nc1cc2c([N+](=O)[O-])nc(N)nn2n1
./ske_56_2_57.mol,Nc1nc([N+](=O)[O-])c2c(N)cnn2n1
./ske_56_2_58.mol,Nc1nn2nc([N+](=O)[O-])ncc2c1N
./ske_56_2_59.mol,Nc1cc2c(N)nc([N+](=O)[O-])nn2n1
./ske_56_2_60.mol,Nc1cnn2nc([N+](=O)[O-])nc(N)c12
./ske_56_2_61.mol,Nc1nn2ncnc(N)c2c1N
./ske_56_2_62.mol,Nc1ncc2c(N)c(N)nn2n1
./ske_56_2_63.mol,Nc1cc2c(N)nc(N)nn2n1
./ske_56_2_64.mol,Nc1nc(N)c2c(N)cnn2n1
./ske_56_2_65.mol,O=[N+]([O-])c1nc([N+](=O)[O-])c2c([N+](=O)[O-])c([N+](=O)[O-])nn2n1
./ske_56_2_66.mol,Nc1nc([N+](=O)[O-])c2c([N+](=O)[O-])c([N+](=O)[O-])nn2n1
./ske_56_2_67.mol,Nc1nc([N+](=O)[O-])nn2nc([N+](=O)[O-])c([N+](=O)[O-])c12
./ske_56_2_68.mol,Nc1c([N+](=O)[O-])nn2nc([N+](=O)[O-])nc([N+](=O)[O-])c12
./ske_56_2_69.mol,Nc1nn2nc([N+](=O)[O-])nc([N+](=O)[O-])c2c1[N+](=O)[O-]
./ske_56_2_70.mol,Nc1nc(N)c2c([N+](=O)[O-])c([N+](=O)[O-])nn2n1
./ske_56_2_71.mol,Nc1nc([N+](=O)[O-])c2c(N)c([N+](=O)[O-])nn2n1
./ske_56_2_72.mol,Nc1nc([N+](=O)[O-])nn2nc([N+](=O)[O-])c(N)c12
./ske_56_2_73.mol,Nc1nc([N+](=O)[O-])c2c([N+](=O)[O-])c(N)nn2n1
./ske_56_2_74.mol,Nc1nn2nc([N+](=O)[O-])nc(N)c2c1[N+](=O)[O-]
./ske_56_2_75.mol,Nc1nn2nc([N+](=O)[O-])nc([N+](=O)[O-])c2c1N
./ske_56_2_76.mol,Nc1nc(N)c2c(N)c([N+](=O)[O-])nn2n1
./ske_56_2_77.mol,Nc1nc(N)c2c([N+](=O)[O-])c(N)nn2n1
./ske_56_2_78.mol,Nc1nc([N+](=O)[O-])c2c(N)c(N)nn2n1
./ske_56_2_79.mol,Nc1nn2nc([N+](=O)[O-])nc(N)c2c1N
./ske_56_2_80.mol,Nc1nc(N)c2c(N)c(N)nn2n1
