FILENAME,SMILES
./ske_55_4_41.mol,Nn1c([N+](=O)[O-])nc2cnn([N+](=O)[O-])c21
./ske_55_4_42.mol,Nc1nn([N+](=O)[O-])c2[nH]c([N+](=O)[O-])nc12
./ske_55_4_43.mol,Nc1nc2c([N+](=O)[O-])n[nH]c2n1[N+](=O)[O-]
./ske_55_4_44.mol,Nn1nc([N+](=O)[O-])c2ncn([N+](=O)[O-])c21
./ske_55_4_45.mol,Nc1nc2cnn([N+](=O)[O-])c2n1[N+](=O)[O-]
./ske_55_4_46.mol,Nc1nn([N+](=O)[O-])c2c1ncn2[N+](=O)[O-]
./ske_55_4_47.mol,Nc1nc2c([N+](=O)[O-])nn([N+](=O)[O-])c2[nH]1
./ske_55_4_48.mol,Nn1cnc2c([N+](=O)[O-])nn([N+](=O)[O-])c21
./ske_55_4_49.mol,Nc1n[nH]c2c1nc([N+](=O)[O-])n2N
./ske_55_4_50.mol,Nn1ncc2nc([N+](=O)[O-])n(N)c21
./ske_55_4_51.mol,Nc1nn(N)c2[nH]c([N+](=O)[O-])nc12
./ske_55_4_52.mol,Nc1n[nH]c2c1nc(N)n2[N+](=O)[O-]
./ske_55_4_53.mol,Nc1nc2cnn(N)c2n1[N+](=O)[O-]
./ske_55_4_54.mol,Nc1nn(N)c2c1ncn2[N+](=O)[O-]
./ske_55_4_55.mol,Nc1nc2c([N+](=O)[O-])n[nH]c2n1N
./ske_55_4_56.mol,Nc1nc2c([N+](=O)[O-])nn(N)c2[nH]1
./ske_55_4_57.mol,Nn1cnc2c([N+](=O)[O-])nn(N)c21
./ske_55_4_58.mol,Nc1nc2cnn([N+](=O)[O-])c2n1N
./ske_55_4_59.mol,Nc1nc2c(N)nn([N+](=O)[O-])c2[nH]1
./ske_55_4_60.mol,Nc1nn([N+](=O)[O-])c2c1ncn2N
./ske_55_4_61.mol,Nc1n[nH]c2c1nc(N)n2N
./ske_55_4_62.mol,Nc1nc2cnn(N)c2n1N
./ske_55_4_63.mol,Nc1nc2c(N)nn(N)c2[nH]1
./ske_55_4_64.mol,Nc1nn(N)c2c1ncn2N
./ske_55_4_65.mol,O=[N+]([O-])c1nn([N+](=O)[O-])c2c1nc([N+](=O)[O-])n2[N+](=O)[O-]
./ske_55_4_66.mol,Nn1nc([N+](=O)[O-])c2nc([N+](=O)[O-])n([N+](=O)[O-])c21
./ske_55_4_67.mol,Nc1nn([N+](=O)[O-])c2c1nc([N+](=O)[O-])n2[N+](=O)[O-]
./ske_55_4_68.mol,Nn1c([N+](=O)[O-])nc2c([N+](=O)[O-])nn([N+](=O)[O-])c21
./ske_55_4_69.mol,Nc1nc2c([N+](=O)[O-])nn([N+](=O)[O-])c2n1[N+](=O)[O-]
./ske_55_4_70.mol,Nc1nn(N)c2c1nc([N+](=O)[O-])n2[N+](=O)[O-]
./ske_55_4_71.mol,Nn1nc([N+](=O)[O-])c2nc([N+](=O)[O-])n(N)c21
./ske_55_4_72.mol,Nc1nn([N+](=O)[O-])c2c1nc([N+](=O)[O-])n2N
./ske_55_4_73.mol,Nc1nc2c([N+](=O)[O-])nn(N)c2n1[N+](=O)[O-]
./ske_55_4_74.mol,Nc1nn([N+](=O)[O-])c2c1nc(N)n2[N+](=O)[O-]
./ske_55_4_75.mol,Nc1nc2c([N+](=O)[O-])nn([N+](=O)[O-])c2n1N
./ske_55_4_76.mol,Nc1nn(N)c2c1nc([N+](=O)[O-])n2N
./ske_55_4_77.mol,Nc1nn(N)c2c1nc(N)n2[N+](=O)[O-]
./ske_55_4_78.mol,Nc1nc2c([N+](=O)[O-])nn(N)c2n1N
./ske_55_4_79.mol,Nc1nn([N+](=O)[O-])c2c1nc(N)n2N
./ske_55_4_80.mol,Nc1nn(N)c2c1nc(N)n2N
