FILENAME,SMILES
./ske_56_6_52.mol,Nc1cn2nc(N)c([N+](=O)[O-])c2nn1
./ske_56_6_53.mol,Nc1nn2c(N)cnnc2c1[N+](=O)[O-]
./ske_56_6_54.mol,Nc1nnc2c([N+](=O)[O-])cnn2c1N
./ske_56_6_55.mol,Nc1nn2cc([N+](=O)[O-])nnc2c1N
./ske_56_6_56.mol,Nc1cc2nnc([N+](=O)[O-])c(N)n2n1
./ske_56_6_57.mol,Nc1cnn2c(N)c([N+](=O)[O-])nnc12
./ske_56_6_58.mol,Nc1nn2c([N+](=O)[O-])cnnc2c1N
./ske_56_6_59.mol,Nc1cc2nnc(N)c([N+](=O)[O-])n2n1
./ske_56_6_60.mol,Nc1nnc2c(N)cnn2c1[N+](=O)[O-]
./ske_56_6_61.mol,Nc1cn2nc(N)c(N)c2nn1
./ske_56_6_62.mol,Nc1nn2c(N)cnnc2c1N
./ske_56_6_63.mol,Nc1cc2nnc(N)c(N)n2n1
./ske_56_6_64.mol,Nc1nnc2c(N)cnn2c1N
./ske_56_6_65.mol,O=[N+]([O-])c1nn2c([N+](=O)[O-])c([N+](=O)[O-])nnc2c1[N+](=O)[O-]
./ske_56_6_66.mol,Nc1c([N+](=O)[O-])nnc2c([N+](=O)[O-])c([N+](=O)[O-])nn12
./ske_56_6_67.mol,Nc1nnc2c([N+](=O)[O-])c([N+](=O)[O-])nn2c1[N+](=O)[O-]
./ske_56_6_68.mol,Nc1c([N+](=O)[O-])nn2c([N+](=O)[O-])c([N+](=O)[O-])nnc12
./ske_56_6_69.mol,Nc1nn2c([N+](=O)[O-])c([N+](=O)[O-])nnc2c1[N+](=O)[O-]
./ske_56_6_70.mol,Nc1nnc2c([N+](=O)[O-])c([N+](=O)[O-])nn2c1N
./ske_56_6_71.mol,Nc1c([N+](=O)[O-])nn2c(N)c([N+](=O)[O-])nnc12
./ske_56_6_72.mol,Nc1nnc2c(N)c([N+](=O)[O-])nn2c1[N+](=O)[O-]
./ske_56_6_73.mol,Nc1nn2c(N)c([N+](=O)[O-])nnc2c1[N+](=O)[O-]
./ske_56_6_74.mol,Nc1nn2c([N+](=O)[O-])c(N)nnc2c1[N+](=O)[O-]
./ske_56_6_75.mol,Nc1nn2c([N+](=O)[O-])c([N+](=O)[O-])nnc2c1N
./ske_56_6_76.mol,Nc1nnc2c(N)c([N+](=O)[O-])nn2c1N
./ske_56_6_77.mol,Nc1nn2c(N)c(N)nnc2c1[N+](=O)[O-]
./ske_56_6_78.mol,Nc1nn2c(N)c([N+](=O)[O-])nnc2c1N
./ske_56_6_79.mol,Nc1nn2c([N+](=O)[O-])c(N)nnc2c1N
./ske_56_6_80.mol,Nc1nn2c(N)c(N)nnc2c1N
